,expr_id,translation_id,dataset_id,object_id,language,text,score,object_id_old,image_id,x,y,w,h,x_480,y_480,w_480,h_480,x_224,y_224,w_224,h_224,split,height,width,image_path,name,threshold,x_256,y_256,w_256,h_256
21,5390943,539097,6,231521,de,Schokoladenstreusel,0.8337299227714539,49827,581518,94.47,153.47,234.12,112.27,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,test,612.0,612.0,coco_images/000000581518.jpg,refcoco+,0.7988552212715149,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006
22,5390943,539097,6,231521,du,chocolade stukjes,0.8267049789428711,49827,581518,94.47,153.47,234.12,112.27,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,test,612.0,612.0,coco_images/000000581518.jpg,refcoco+,0.8,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006
23,5390943,539097,6,231521,en,chocolate sprinkles,100.0,49827,581518,94.47,153.47,234.12,112.27,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,test,612.0,612.0,coco_images/000000581518.jpg,refcoco+,0.8,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006
24,5390943,539097,6,231521,es,virutas de chocolate,0.8571487665176392,49827,581518,94.47,153.47,234.12,112.27,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,test,612.0,612.0,coco_images/000000581518.jpg,refcoco+,0.8,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006
25,5390943,539097,6,231521,fr,pépites de chocolat,0.8560685515403748,49827,581518,94.47,153.47,234.12,112.27,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,test,612.0,612.0,coco_images/000000581518.jpg,refcoco+,0.8,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006
26,5390943,539097,6,231521,it,zuccherini al cioccolato,0.8462104797363281,49827,581518,94.47,153.47,234.12,112.27,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,test,612.0,612.0,coco_images/000000581518.jpg,refcoco+,0.8,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006
27,5390943,539097,6,231521,ko,초콜릿 스프링클스,0.8616479635238647,49827,581518,94.47,153.47,234.12,112.27,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,test,612.0,612.0,coco_images/000000581518.jpg,refcoco+,0.8,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006
28,5390943,539097,6,231521,pt,granulados de chocolate,0.8410560488700867,49827,581518,94.47,153.47,234.12,112.27,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,test,612.0,612.0,coco_images/000000581518.jpg,refcoco+,0.7889952659606934,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006
29,5390943,539097,6,231521,ru,шоколадные спреды,0.8239763975143433,49827,581518,94.47,153.47,234.12,112.27,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006,test,612.0,612.0,coco_images/000000581518.jpg,refcoco+,0.8,0.1543627450980392,0.2507679738562091,0.3825490196078431,0.1834477124183006
30,5387082,538710,6,231386,cn,男子坐在的长凳,0.7746492624282837,49692,580238,140.03,314.81,284.46,312.19,0.218796875,0.5023072916666667,0.4444687499999999,0.4877968749999999,0.218796875,0.5008191964285714,0.4444687499999999,0.4877968749999999,test,627.0,640.0,coco_images/000000580238.jpg,refcoco+,0.7700323820114136,0.218796875,0.503609375,0.4444687499999999,0.487796875
31,5387082,538710,6,231386,de,"die Bank, auf der der Mann sitzt",0.7991555333137512,49692,580238,140.03,314.81,284.46,312.19,0.218796875,0.5023072916666667,0.4444687499999999,0.4877968749999999,0.218796875,0.5008191964285714,0.4444687499999999,0.4877968749999999,test,627.0,640.0,coco_images/000000580238.jpg,refcoco+,0.7988552212715149,0.218796875,0.503609375,0.4444687499999999,0.487796875
32,5387082,538710,6,231386,du,bank waarop de man zit,0.8272311687469482,49692,580238,140.03,314.81,284.46,312.19,0.218796875,0.5023072916666667,0.4444687499999999,0.4877968749999999,0.218796875,0.5008191964285714,0.4444687499999999,0.4877968749999999,test,627.0,640.0,coco_images/000000580238.jpg,refcoco+,0.8,0.218796875,0.503609375,0.4444687499999999,0.487796875
33,5387082,538710,6,231386,en,bench the man is sitting on,100.0,49692,580238,140.03,314.81,284.46,312.19,0.218796875,0.5023072916666667,0.4444687499999999,0.4877968749999999,0.218796875,0.5008191964285714,0.4444687499999999,0.4877968749999999,test,627.0,640.0,coco_images/000000580238.jpg,refcoco+,0.8,0.218796875,0.503609375,0.4444687499999999,0.487796875
34,5387082,538710,6,231386,es,banco en el que está sentado el hombre,0.8083832263946533,49692,580238,140.03,314.81,284.46,312.19,0.218796875,0.5023072916666667,0.4444687499999999,0.4877968749999999,0.218796875,0.5008191964285714,0.4444687499999999,0.4877968749999999,test,627.0,640.0,coco_images/000000580238.jpg,refcoco+,0.8,0.218796875,0.503609375,0.4444687499999999,0.487796875
35,5387082,538710,6,231386,fr,banc sur lequel est assis l’homme,0.8412446975708008,49692,580238,140.03,314.81,284.46,312.19,0.218796875,0.5023072916666667,0.4444687499999999,0.4877968749999999,0.218796875,0.5008191964285714,0.4444687499999999,0.4877968749999999,test,627.0,640.0,coco_images/000000580238.jpg,refcoco+,0.8,0.218796875,0.503609375,0.4444687499999999,0.487796875
36,5387082,538710,6,231386,it,panchina su cui è seduto l'uomo,0.8395527601242065,49692,580238,140.03,314.81,284.46,312.19,0.218796875,0.5023072916666667,0.4444687499999999,0.4877968749999999,0.218796875,0.5008191964285714,0.4444687499999999,0.4877968749999999,test,627.0,640.0,coco_images/000000580238.jpg,refcoco+,0.8,0.218796875,0.503609375,0.4444687499999999,0.487796875
37,5387082,538710,6,231386,ko,남자가 앉아있는 벤치,0.8315091133117676,49692,580238,140.03,314.81,284.46,312.19,0.218796875,0.5023072916666667,0.4444687499999999,0.4877968749999999,0.218796875,0.5008191964285714,0.4444687499999999,0.4877968749999999,test,627.0,640.0,coco_images/000000580238.jpg,refcoco+,0.8,0.218796875,0.503609375,0.4444687499999999,0.487796875
38,5387082,538710,6,231386,pt,banco em que o homem está sentado,0.8046448230743408,49692,580238,140.03,314.81,284.46,312.19,0.218796875,0.5023072916666667,0.4444687499999999,0.4877968749999999,0.218796875,0.5008191964285714,0.4444687499999999,0.4877968749999999,test,627.0,640.0,coco_images/000000580238.jpg,refcoco+,0.7889952659606934,0.218796875,0.503609375,0.4444687499999999,0.487796875
39,5387082,538710,6,231386,ru,"скамейка, на которой сидит мужчина",0.8531252145767212,49692,580238,140.03,314.81,284.46,312.19,0.218796875,0.5023072916666667,0.4444687499999999,0.4877968749999999,0.218796875,0.5008191964285714,0.4444687499999999,0.4877968749999999,test,627.0,640.0,coco_images/000000580238.jpg,refcoco+,0.8,0.218796875,0.503609375,0.4444687499999999,0.487796875
40,3370071,337008,5,160388,cn,大型披萨,0.7932154536247253,28693,334476,34.52,195.6,445.48,415.64,0.1789375,0.305625,0.6960625,0.6494375,0.1789375,0.305625,0.6960625,0.6494375,val,640.0,480.0,coco_images/000000334476.jpg,refcoco,0.7700323820114136,0.1789375,0.305625,0.6960625,0.6494375
41,3370071,337008,5,160388,de,große Pizza,0.8301646113395691,28693,334476,34.52,195.6,445.48,415.64,0.1789375,0.305625,0.6960625,0.6494375,0.1789375,0.305625,0.6960625,0.6494375,val,640.0,480.0,coco_images/000000334476.jpg,refcoco,0.7988552212715149,0.1789375,0.305625,0.6960625,0.6494375
42,3370071,337008,5,160388,du,Grote pizza,0.8376749753952026,28693,334476,34.52,195.6,445.48,415.64,0.1789375,0.305625,0.6960625,0.6494375,0.1789375,0.305625,0.6960625,0.6494375,val,640.0,480.0,coco_images/000000334476.jpg,refcoco,0.8,0.1789375,0.305625,0.6960625,0.6494375
43,3370071,337008,5,160388,en,big pizza,100.0,28693,334476,34.52,195.6,445.48,415.64,0.1789375,0.305625,0.6960625,0.6494375,0.1789375,0.305625,0.6960625,0.6494375,val,640.0,480.0,coco_images/000000334476.jpg,refcoco,0.8,0.1789375,0.305625,0.6960625,0.6494375
44,3370071,337008,5,160388,es,pizza grande,0.8461074233055115,28693,334476,34.52,195.6,445.48,415.64,0.1789375,0.305625,0.6960625,0.6494375,0.1789375,0.305625,0.6960625,0.6494375,val,640.0,480.0,coco_images/000000334476.jpg,refcoco,0.8,0.1789375,0.305625,0.6960625,0.6494375
45,3370071,337008,5,160388,fr,Grande pizza,0.8388310074806213,28693,334476,34.52,195.6,445.48,415.64,0.1789375,0.305625,0.6960625,0.6494375,0.1789375,0.305625,0.6960625,0.6494375,val,640.0,480.0,coco_images/000000334476.jpg,refcoco,0.8,0.1789375,0.305625,0.6960625,0.6494375
46,3370071,337008,5,160388,it,Grande pizza,0.8388310074806213,28693,334476,34.52,195.6,445.48,415.64,0.1789375,0.305625,0.6960625,0.6494375,0.1789375,0.305625,0.6960625,0.6494375,val,640.0,480.0,coco_images/000000334476.jpg,refcoco,0.8,0.1789375,0.305625,0.6960625,0.6494375
47,3370071,337008,5,160388,ko,큰 피자,0.850139319896698,28693,334476,34.52,195.6,445.48,415.64,0.1789375,0.305625,0.6960625,0.6494375,0.1789375,0.305625,0.6960625,0.6494375,val,640.0,480.0,coco_images/000000334476.jpg,refcoco,0.8,0.1789375,0.305625,0.6960625,0.6494375
48,3370071,337008,5,160388,pt,grande pizza,0.8431187868118286,28693,334476,34.52,195.6,445.48,415.64,0.1789375,0.305625,0.6960625,0.6494375,0.1789375,0.305625,0.6960625,0.6494375,val,640.0,480.0,coco_images/000000334476.jpg,refcoco,0.7889952659606934,0.1789375,0.305625,0.6960625,0.6494375
49,3370071,337008,5,160388,ru,большая пицца,0.8327234387397766,28693,334476,34.52,195.6,445.48,415.64,0.1789375,0.305625,0.6960625,0.6494375,0.1789375,0.305625,0.6960625,0.6494375,val,640.0,480.0,coco_images/000000334476.jpg,refcoco,0.8,0.1789375,0.305625,0.6960625,0.6494375
50,5385092,538511,6,231316,cn,离您最近的比萨,0.8175783753395081,49622,579299,13.75,235.17,577.62,358.95,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431372,0.0224673202614379,0.3842647058823529,0.9438235294117646,0.5865196078431373,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.7700323820114136,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431373
51,5385092,538511,6,231316,de,Pizza in Ihrer Nähe,0.839898943901062,49622,579299,13.75,235.17,577.62,358.95,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431372,0.0224673202614379,0.3842647058823529,0.9438235294117646,0.5865196078431373,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.7988552212715149,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431373
52,5385092,538511,6,231316,du,De dichtstbijzijnde pizzeria,0.8426649570465088,49622,579299,13.75,235.17,577.62,358.95,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431372,0.0224673202614379,0.3842647058823529,0.9438235294117646,0.5865196078431373,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431373
53,5385092,538511,6,231316,en,pizza closest to you,100.0,49622,579299,13.75,235.17,577.62,358.95,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431372,0.0224673202614379,0.3842647058823529,0.9438235294117646,0.5865196078431373,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431373
54,5385092,538511,6,231316,es,La pizza más cercana a ti,0.8503149747848511,49622,579299,13.75,235.17,577.62,358.95,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431372,0.0224673202614379,0.3842647058823529,0.9438235294117646,0.5865196078431373,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431373
55,5385092,538511,6,231316,fr,La pizza la plus proche de chez vous,0.8467744588851929,49622,579299,13.75,235.17,577.62,358.95,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431372,0.0224673202614379,0.3842647058823529,0.9438235294117646,0.5865196078431373,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431373
56,5385092,538511,6,231316,it,La pizza più vicina a te,0.8667463660240173,49622,579299,13.75,235.17,577.62,358.95,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431372,0.0224673202614379,0.3842647058823529,0.9438235294117646,0.5865196078431373,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431373
57,5385092,538511,6,231316,ko,가장 가까운 피자,0.8285423517227173,49622,579299,13.75,235.17,577.62,358.95,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431372,0.0224673202614379,0.3842647058823529,0.9438235294117646,0.5865196078431373,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431373
58,5385092,538511,6,231316,pt,pizza mais próxima de você,0.848054051399231,49622,579299,13.75,235.17,577.62,358.95,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431372,0.0224673202614379,0.3842647058823529,0.9438235294117646,0.5865196078431373,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.7889952659606934,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431373
59,5385092,538511,6,231316,ru,ближайшая пиццерия,0.8229064345359802,49622,579299,13.75,235.17,577.62,358.95,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431372,0.0224673202614379,0.3842647058823529,0.9438235294117646,0.5865196078431373,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.0224673202614379,0.3842647058823529,0.9438235294117648,0.5865196078431373
60,5385171,538518,6,231319,cn,冰杯,0.8296684622764587,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.7700323820114136,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
61,5385171,538518,6,231319,de,Eisbecher,0.8334710001945496,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.7988552212715149,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
62,5385171,538518,6,231319,du,beker met ijs,0.8584079742431641,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
63,5385171,538518,6,231319,en,ice cup,100.0,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
64,5385171,538518,6,231319,es,taza de hielo,0.8444132208824158,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
65,5385171,538518,6,231319,fr,Verre avec de la glace,0.8075445890426636,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
66,5385171,538518,6,231319,it,Tazza di ghiaccio,0.8482441902160645,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
67,5385171,538518,6,231319,ko,아이스 컵,0.8248608112335205,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
68,5385171,538518,6,231319,pt,taça de gelo,0.8441989421844482,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.7889952659606934,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
69,5385171,538518,6,231319,ru,ледяной стакан,0.8420342803001404,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
70,5385172,538519,6,231319,cn,只有冰的塑料杯,0.8315386772155762,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.7700323820114136,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
71,5385172,538519,6,231319,de,Plastikbecher mit nur Eis,0.8584247827529907,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.7988552212715149,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
72,5385172,538519,6,231319,du,plastic beker met alleen ijs,0.8768472075462341,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
73,5385172,538519,6,231319,en,plastic cup with just ice,100.0,49625,579299,499.08,33.44,96.01,156.13,0.8154901960784314,0.0546405228758169,0.1568790849673202,0.2551143790849673,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673,test,612.0,612.0,coco_images/000000579299.jpg,refcoco+,0.8,0.8154901960784313,0.0546405228758169,0.1568790849673202,0.2551143790849673
